GUBERNATORIAL 2018 IN WISCONSIN
,
Office,State,RaceDate,CensusPop,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
Governor,Wisconsin,20141104,"15,014",BAYFIELD,"3,075","Walker, Scott",Incumbent,"4,888","Burke, Mary",Challenger,L,40,"Burke, Robert",Challenger,20,"1,813",D,.50,38.62,61.38,,,"Fehr, Dennis (People's Party) 17; Scattered Write-Ins (No Party) 3; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"248,007",BROWN,"58,408","Walker, Scott",Incumbent,"40,751","Burke, Mary",Challenger,L,741,"Burke, Robert",Challenger,391,"17,657",R,.74,58.90,41.10,,,"Fehr, Dennis (People's Party) 324; Scattered Write-Ins (No Party) 64; Scattered Write-Ins (Write-in) 3"
Governor,Wisconsin,20141104,"13,587",BUFFALO,"3,169","Walker, Scott",Incumbent,"2,267","Burke, Mary",Challenger,L,41,"Burke, Robert",Challenger,27,902,R,.74,58.30,41.70,,,"Fehr, Dennis (People's Party) 24; Scattered Write-Ins (No Party) 2; Scattered Write-Ins (Write-in) 1"
Governor,Wisconsin,20141104,"15,457",BURNETT,"3,868","Walker, Scott",Incumbent,"2,615","Burke, Mary",Challenger,L,39,"Burke, Robert",Challenger,15,"1,253",R,.60,59.66,40.34,,,"Fehr, Dennis (People's Party) 15; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"48,971",CALUMET,"14,086","Walker, Scott",Incumbent,"7,285","Burke, Mary",Challenger,L,155,"Burke, Robert",Challenger,88,"6,801",R,.72,65.91,34.09,,,"Fehr, Dennis (People's Party) 88; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"62,415",CHIPPEWA,"13,765","Walker, Scott",Incumbent,"10,402","Burke, Mary",Challenger,L,196,"Burke, Robert",Challenger,143,"3,363",R,.80,56.96,43.04,,,"Fehr, Dennis (People's Party) 143; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"34,690",CLARK,"7,409","Walker, Scott",Incumbent,"3,848","Burke, Mary",Challenger,L,85,"Burke, Robert",Challenger,49,"3,561",R,.75,65.82,34.18,,,"Fehr, Dennis (People's Party) 49; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"56,833",COLUMBIA,"11,837","Walker, Scott",Incumbent,"12,527","Burke, Mary",Challenger,L,217,"Burke, Robert",Challenger,119,690,D,.88,48.58,51.42,,,"Fehr, Dennis (People's Party) 101; Scattered Write-Ins (No Party) 17; Scattered Write-Ins (Write-in) 1"
Governor,Wisconsin,20141104,"16,644",CRAWFORD,"2,974","Walker, Scott",Incumbent,"3,225","Burke, Mary",Challenger,L,48,"Burke, Robert",Challenger,26,251,D,.77,47.98,52.02,,,"Fehr, Dennis (People's Party) 26; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"488,073",DANE,"73,676","Walker, Scott",Incumbent,"175,937","Burke, Mary",Challenger,L,"2,065","Burke, Robert",Challenger,791,"102,261",D,.82,29.52,70.48,,,"Fehr, Dennis (People's Party) 544; Scattered Write-Ins (No Party) 184; Scattered Write-Ins (Write-in) 63"
Governor,Wisconsin,20141104,"88,759",DODGE,"23,715","Walker, Scott",Incumbent,"12,732","Burke, Mary",Challenger,L,279,"Burke, Robert",Challenger,112,"10,983",R,.76,65.07,34.93,,,"Fehr, Dennis (People's Party) 112; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"27,785",DOOR,"8,160","Walker, Scott",Incumbent,"6,842","Burke, Mary",Challenger,L,107,"Burke, Robert",Challenger,61,"1,318",R,.71,54.39,45.61,,,"Fehr, Dennis (People's Party) 53; Scattered Write-Ins (No Party) 7; Scattered Write-Ins (Write-in) 1"
Governor,Wisconsin,20141104,"44,159",DOUGLAS,"6,001","Walker, Scott",Incumbent,"9,590","Burke, Mary",Challenger,L,111,"Burke, Robert",Challenger,43,"3,589",D,.70,38.49,61.51,,,"Fehr, Dennis (People's Party) 43; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"43,857",DUNN,"8,229","Walker, Scott",Incumbent,"7,066","Burke, Mary",Challenger,L,169,"Burke, Robert",Challenger,56,"1,163",R,1.09,53.80,46.20,,,"Fehr, Dennis (People's Party) 53; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 3"
Governor,Wisconsin,20141104,"98,736",EAU CLAIRE,"20,304","Walker, Scott",Incumbent,"21,239","Burke, Mary",Challenger,L,376,"Burke, Robert",Challenger,186,935,D,.89,48.87,51.13,,,"Fehr, Dennis (People's Party) 147; Scattered Write-Ins (No Party) 32; Scattered Write-Ins (Write-in) 7"
Governor,Wisconsin,20141104,"4,423",FLORENCE,"1,349","Walker, Scott",Incumbent,629,"Burke, Mary",Challenger,L,18,"Burke, Robert",Challenger,5,720,R,.90,68.20,31.80,,,"Fehr, Dennis (People's Party) 5; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"101,633",FOND DU LAC,"27,485","Walker, Scott",Incumbent,"15,014","Burke, Mary",Challenger,L,308,"Burke, Robert",Challenger,122,"12,471",R,.72,64.67,35.33,,,"Fehr, Dennis (People's Party) 121; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 1"
Governor,Wisconsin,20141104,"9,304",FOREST,"2,032","Walker, Scott",Incumbent,"1,511","Burke, Mary",Challenger,L,32,"Burke, Robert",Challenger,17,521,R,.89,57.35,42.65,,,"Fehr, Dennis (People's Party) 16; Scattered Write-Ins (No Party) 1; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"51,208",GRANT,"9,149","Walker, Scott",Incumbent,"8,704","Burke, Mary",Challenger,L,211,"Burke, Robert",Challenger,102,445,R,1.16,51.25,48.75,,,"Fehr, Dennis (People's Party) 94; Scattered Write-Ins (No Party) 6; Scattered Write-Ins (Write-in) 2"
Governor,Wisconsin,20141104,"36,842",GREEN,"7,193","Walker, Scott",Incumbent,"7,948","Burke, Mary",Challenger,L,132,"Burke, Robert",Challenger,65,755,D,.86,47.51,52.49,,,"Fehr, Dennis (People's Party) 52; Scattered Write-Ins (No Party) 11; Scattered Write-Ins (Write-in) 2"
Governor,Wisconsin,20141104,"19,051",GREEN LAKE,"5,336","Walker, Scott",Incumbent,"2,464","Burke, Mary",Challenger,L,53,"Burke, Robert",Challenger,21,"2,872",R,.67,68.41,31.59,,,"Fehr, Dennis (People's Party) 21; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"23,687",IOWA,"4,480","Walker, Scott",Incumbent,"5,937","Burke, Mary",Challenger,L,120,"Burke, Robert",Challenger,43,"1,457",D,1.13,43.01,56.99,,,"Fehr, Dennis (People's Party) 34; Scattered Write-Ins (No Party) 8; Scattered Write-Ins (Write-in) 1"
Governor,Wisconsin,20141104,"5,916",IRON,"1,755","Walker, Scott",Incumbent,"1,085","Burke, Mary",Challenger,L,17,"Burke, Robert",Challenger,17,670,R,.59,61.80,38.20,,,"Fehr, Dennis (People's Party) 16; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 1"
Governor,Wisconsin,20141104,"20,449",JACKSON,"3,812","Walker, Scott",Incumbent,"3,631","Burke, Mary",Challenger,L,67,"Burke, Robert",Challenger,35,181,R,.89,51.22,48.78,,,"Fehr, Dennis (People's Party) 35; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"83,686",JEFFERSON,"21,443","Walker, Scott",Incumbent,"13,876","Burke, Mary",Challenger,L,299,"Burke, Robert",Challenger,144,"7,567",R,.84,60.71,39.29,,,"Fehr, Dennis (People's Party) 114; Scattered Write-Ins (No Party) 30; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"26,664",JUNEAU,"4,817","Walker, Scott",Incumbent,"4,080","Burke, Mary",Challenger,L,105,"Burke, Robert",Challenger,30,737,R,1.16,54.14,45.86,,,"Fehr, Dennis (People's Party) 26; Scattered Write-Ins (No Party) 4; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"166,426",KENOSHA,"28,398","Walker, Scott",Incumbent,"27,367","Burke, Mary",Challenger,L,480,"Burke, Robert",Challenger,237,"1,031",R,.85,50.92,49.08,,,"Fehr, Dennis (People's Party) 200; Scattered Write-Ins (No Party) 37; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"20,574",KEWAUNEE,"5,676","Walker, Scott",Incumbent,"3,379","Burke, Mary",Challenger,L,40,"Burke, Robert",Challenger,39,"2,297",R,.44,62.68,37.32,,,"Fehr, Dennis (People's Party) 39; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"114,638",LA CROSSE,"22,321","Walker, Scott",Incumbent,"25,429","Burke, Mary",Challenger,L,498,"Burke, Robert",Challenger,174,"3,108",D,1.03,46.75,53.25,,,"Fehr, Dennis (People's Party) 171; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 3"
Governor,Wisconsin,20141104,"16,836",LAFAYETTE,"3,191","Walker, Scott",Incumbent,"2,982","Burke, Mary",Challenger,L,50,"Burke, Robert",Challenger,28,209,R,.80,51.69,48.31,,,"Fehr, Dennis (People's Party) 24; Scattered Write-Ins (No Party) 3; Scattered Write-Ins (Write-in) 1"
Governor,Wisconsin,20141104,"19,977",LANGLADE,"5,476","Walker, Scott",Incumbent,"2,921","Burke, Mary",Challenger,L,47,"Burke, Robert",Challenger,34,"2,555",R,.55,65.21,34.79,,,"Fehr, Dennis (People's Party) 34; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"28,743",LINCOLN,"6,866","Walker, Scott",Incumbent,"5,104","Burke, Mary",Challenger,L,122,"Burke, Robert",Challenger,56,"1,762",R,1.00,57.36,42.64,,,"Fehr, Dennis (People's Party) 48; Scattered Write-Ins (No Party) 8; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"81,442",MANITOWOC,"21,044","Walker, Scott",Incumbent,"12,563","Burke, Mary",Challenger,L,290,"Burke, Robert",Challenger,136,"8,481",R,.85,62.62,37.38,,,"Fehr, Dennis (People's Party) 135; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 1"
Governor,Wisconsin,20141104,"134,063",MARATHON,"34,583","Walker, Scott",Incumbent,"21,305","Burke, Mary",Challenger,L,412,"Burke, Robert",Challenger,213,"13,278",R,.73,61.88,38.12,,,"Fehr, Dennis (People's Party) 203; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 10"
Governor,Wisconsin,20141104,"41,749",MARINETTE,"9,610","Walker, Scott",Incumbent,"6,023","Burke, Mary",Challenger,L,104,"Burke, Robert",Challenger,51,"3,587",R,.66,61.47,38.53,,,"Fehr, Dennis (People's Party) 51; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"15,404",MARQUETTE,"3,611","Walker, Scott",Incumbent,"2,629","Burke, Mary",Challenger,L,48,"Burke, Robert",Challenger,38,982,R,.76,57.87,42.13,,,"Fehr, Dennis (People's Party) 31; Scattered Write-Ins (No Party) 5; Scattered Write-Ins (Write-in) 2"
Governor,Wisconsin,20141104,"4,232",MENOMINEE,215,"Walker, Scott",Incumbent,753,"Burke, Mary",Challenger,L,23,"Burke, Robert",Challenger,8,538,D,2.30,22.21,77.79,,,"Fehr, Dennis (People's Party) 8; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"947,735",MILWAUKEE,"132,706","Walker, Scott",Incumbent,"231,316","Burke, Mary",Challenger,L,"2,607","Burke, Robert",Challenger,"1,464","98,610",D,.71,36.46,63.54,,,"Fehr, Dennis (People's Party) 1,046; Scattered Write-Ins (No Party) 396; Scattered Write-Ins (Write-in) 22"
Governor,Wisconsin,20141104,"44,673",MONROE,"8,446","Walker, Scott",Incumbent,"6,399","Burke, Mary",Challenger,L,161,"Burke, Robert",Challenger,82,"2,047",R,1.07,56.89,43.11,,,"Fehr, Dennis (People's Party) 73; Scattered Write-Ins (No Party) 7; Scattered Write-Ins (Write-in) 2"
Governor,Wisconsin,20141104,"37,660",OCONTO,"10,300","Walker, Scott",Incumbent,"5,657","Burke, Mary",Challenger,L,109,"Burke, Robert",Challenger,69,"4,643",R,.68,64.55,35.45,,,"Fehr, Dennis (People's Party) 69; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"35,998",ONEIDA,"9,852","Walker, Scott",Incumbent,"7,190","Burke, Mary",Challenger,L,190,"Burke, Robert",Challenger,82,"2,662",R,1.10,57.81,42.19,,,"Fehr, Dennis (People's Party) 75; Scattered Write-Ins (No Party) 7; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"176,695",OUTAGAMIE,"44,543","Walker, Scott",Incumbent,"29,503","Burke, Mary",Challenger,L,665,"Burke, Robert",Challenger,234,"15,040",R,.89,60.16,39.84,,,"Fehr, Dennis (People's Party) 233; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 1"
Governor,Wisconsin,20141104,"86,395",OZAUKEE,"32,696","Walker, Scott",Incumbent,"13,696","Burke, Mary",Challenger,L,256,"Burke, Robert",Challenger,93,"19,000",R,.55,70.48,29.52,,,"Fehr, Dennis (People's Party) 76; Scattered Write-Ins (No Party) 15; Scattered Write-Ins (Write-in) 2"
Governor,Wisconsin,20141104,"7,469",PEPIN,"1,791","Walker, Scott",Incumbent,"1,333","Burke, Mary",Challenger,L,23,"Burke, Robert",Challenger,16,458,R,.73,57.33,42.67,,,"Fehr, Dennis (People's Party) 14; Scattered Write-Ins (No Party) 2; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"41,019",PIERCE,"7,760","Walker, Scott",Incumbent,"6,666","Burke, Mary",Challenger,L,157,"Burke, Robert",Challenger,54,"1,094",R,1.07,53.79,46.21,,,"Fehr, Dennis (People's Party) 46; Scattered Write-Ins (No Party) 3; Scattered Write-Ins (Write-in) 5"
Governor,Wisconsin,20141104,"44,205",POLK,"9,345","Walker, Scott",Incumbent,"6,516","Burke, Mary",Challenger,L,147,"Burke, Robert",Challenger,60,"2,829",R,.91,58.92,41.08,,,"Fehr, Dennis (People's Party) 59; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 1"
Governor,Wisconsin,20141104,"70,019",PORTAGE,"14,650","Walker, Scott",Incumbent,"15,283","Burke, Mary",Challenger,L,279,"Burke, Robert",Challenger,146,633,D,.92,48.94,51.06,,,"Fehr, Dennis (People's Party) 124; Scattered Write-Ins (No Party) 21; Scattered Write-Ins (Write-in) 1"
Governor,Wisconsin,20141104,"14,159",PRICE,"3,725","Walker, Scott",Incumbent,"2,700","Burke, Mary",Challenger,L,49,"Burke, Robert",Challenger,28,"1,025",R,.75,57.98,42.02,,,"Fehr, Dennis (People's Party) 28; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"195,408",RACINE,"42,944","Walker, Scott",Incumbent,"35,769","Burke, Mary",Challenger,L,571,"Burke, Robert",Challenger,297,"7,175",R,.72,54.56,45.44,,,"Fehr, Dennis (People's Party) 216; Scattered Write-Ins (No Party) 67; Scattered Write-Ins (Write-in) 14"
Governor,Wisconsin,20141104,"18,021",RICHLAND,"3,435","Walker, Scott",Incumbent,"3,315","Burke, Mary",Challenger,L,64,"Burke, Robert",Challenger,22,120,R,.94,50.89,49.11,,,"Fehr, Dennis (People's Party) 22; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"160,331",ROCK,"24,993","Walker, Scott",Incumbent,"32,523","Burke, Mary",Challenger,L,616,"Burke, Robert",Challenger,316,"7,530",D,1.05,43.45,56.55,,,"Fehr, Dennis (People's Party) 300; Scattered Write-Ins (No Party) 16; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"14,755",RUSK,"3,502","Walker, Scott",Incumbent,"2,286","Burke, Mary",Challenger,L,70,"Burke, Robert",Challenger,30,"1,216",R,1.19,60.50,39.50,,,"Fehr, Dennis (People's Party) 30; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"61,976",SAUK,"12,222","Walker, Scott",Incumbent,"13,041","Burke, Mary",Challenger,L,248,"Burke, Robert",Challenger,98,819,D,.97,48.38,51.62,,,"Fehr, Dennis (People's Party) 97; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 1"
Governor,Wisconsin,20141104,"16,557",SAWYER,"3,721","Walker, Scott",Incumbent,"3,029","Burke, Mary",Challenger,L,53,"Burke, Robert",Challenger,23,692,R,.78,55.13,44.87,,,"Fehr, Dennis (People's Party) 22; Scattered Write-Ins (No Party) 1; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"41,949",SHAWANO,"10,937","Walker, Scott",Incumbent,"5,730","Burke, Mary",Challenger,L,89,"Burke, Robert",Challenger,82,"5,207",R,.53,65.62,34.38,,,"Fehr, Dennis (People's Party) 78; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 4"
Governor,Wisconsin,20141104,"115,507",SHEBOYGAN,"31,728","Walker, Scott",Incumbent,"17,955","Burke, Mary",Challenger,L,373,"Burke, Robert",Challenger,176,"13,773",R,.74,63.86,36.14,,,"Fehr, Dennis (People's Party) 146; Scattered Write-Ins (No Party) 26; Scattered Write-Ins (Write-in) 4"
Governor,Wisconsin,20141104,"84,345",ST. CROIX,"20,066","Walker, Scott",Incumbent,"13,231","Burke, Mary",Challenger,L,361,"Burke, Robert",Challenger,102,"6,835",R,1.07,60.26,39.74,,,"Fehr, Dennis (People's Party) 87; Scattered Write-Ins (No Party) 2; Scattered Write-Ins (Write-in) 13"
Governor,Wisconsin,20141104,"20,689",TAYLOR,"5,406","Walker, Scott",Incumbent,"2,248","Burke, Mary",Challenger,L,63,"Burke, Robert",Challenger,27,"3,158",R,.81,70.63,29.37,,,"Fehr, Dennis (People's Party) 26; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 1"
Governor,Wisconsin,20141104,"28,816",TREMPEALEAU,"5,617","Walker, Scott",Incumbent,"4,974","Burke, Mary",Challenger,L,91,"Burke, Robert",Challenger,49,643,R,.85,53.04,46.96,,,"Fehr, Dennis (People's Party) 42; Scattered Write-Ins (No Party) 7; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"29,773",VERNON,"5,687","Walker, Scott",Incumbent,"5,932","Burke, Mary",Challenger,L,105,"Burke, Robert",Challenger,47,245,D,.89,48.95,51.05,,,"Fehr, Dennis (People's Party) 42; Scattered Write-Ins (No Party) 3; Scattered Write-Ins (Write-in) 2"
Governor,Wisconsin,20141104,"21,430",VILAS,"6,942","Walker, Scott",Incumbent,"4,240","Burke, Mary",Challenger,L,91,"Burke, Robert",Challenger,44,"2,702",R,.80,62.08,37.92,,,"Fehr, Dennis (People's Party) 34; Scattered Write-Ins (No Party) 6; Scattered Write-Ins (Write-in) 4"
Governor,Wisconsin,20141104,"102,228",WALWORTH,"25,415","Walker, Scott",Incumbent,"13,809","Burke, Mary",Challenger,L,315,"Burke, Robert",Challenger,173,"11,606",R,.79,64.79,35.21,,,"Fehr, Dennis (People's Party) 148; Scattered Write-Ins (No Party) 22; Scattered Write-Ins (Write-in) 3"
Governor,Wisconsin,20141104,"15,911",WASHBURN,"3,945","Walker, Scott",Incumbent,"3,074","Burke, Mary",Challenger,L,43,"Burke, Robert",Challenger,30,871,R,.61,56.20,43.80,,,"Fehr, Dennis (People's Party) 30; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"131,887",WASHINGTON,"50,278","Walker, Scott",Incumbent,"15,507","Burke, Mary",Challenger,L,312,"Burke, Robert",Challenger,166,"34,771",R,.47,76.43,23.57,,,"Fehr, Dennis (People's Party) 137; Scattered Write-Ins (No Party) 29; Scattered Write-Ins (Write-in) 0"
Governor,Wisconsin,20141104,"389,891",WAUKESHA,"147,266","Walker, Scott",Incumbent,"54,500","Burke, Mary",Challenger,L,"1,017","Burke, Robert",Challenger,465,"92,766",R,.50,72.99,27.01,,,"Fehr, Dennis (People's Party) 345; Scattered Write-Ins (No Party) 119; Scattered Write-Ins (Write-in) 1"
Governor,Wisconsin,20141104,"52,410",WAUPACA,"13,130","Walker, Scott",Incumbent,"7,471","Burke, Mary",Challenger,L,104,"Burke, Robert",Challenger,93,"5,659",R,.50,63.73,36.27,,,"Fehr, Dennis (People's Party) 83; Scattered Write-Ins (No Party) 6; Scattered Write-Ins (Write-in) 4"
Governor,Wisconsin,20141104,"24,496",WAUSHARA,"6,100","Walker, Scott",Incumbent,"3,609","Burke, Mary",Challenger,L,63,"Burke, Robert",Challenger,37,"2,491",R,.64,62.83,37.17,,,"Fehr, Dennis (People's Party) 36; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 1"
Governor,Wisconsin,20141104,"166,994",WINNEBAGO,"37,894","Walker, Scott",Incumbent,"30,258","Burke, Mary",Challenger,L,726,"Burke, Robert",Challenger,335,"7,636",R,1.05,55.60,44.40,,,"Fehr, Dennis (People's Party) 268; Scattered Write-Ins (No Party) 64; Scattered Write-Ins (Write-in) 3"
Governor,Wisconsin,20141104,"74,749",WOOD,"17,820","Walker, Scott",Incumbent,"12,861","Burke, Mary",Challenger,L,268,"Burke, Robert",Challenger,152,"4,959",R,.86,58.08,41.92,,,"Fehr, Dennis (People's Party) 152; Scattered Write-Ins (No Party) 0; Scattered Write-Ins (Write-in) 0"
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepDemPluralityVotesAll,RepDemPluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
"5,686,986",Wisconsin,"2,410,314","1,259,706","1,122,913","18,720","8,975","136,793",R,"136,793",R,52.26,46.59,.78,.37,52.87,47.13
,
,
,
GUBERNATORIAL 2010 IN WISCONSIN
,
Office,State,RaceDate,CensusPop,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
Governor,Wisconsin,20101102,"18,643",ADAMS,"3,748","Walker, Scott",Challenger,"3,298","Barrett, Thomas M.",Challenger,I,48,"Langer, Jim",Challenger,76,450,R,.67,53.19,46.81,,,"James, James (Common Sense) 44; Scattered Write-Ins (Libertarian) 27; Scattered Write-Ins (Write-in) 5"
Governor,Wisconsin,20101102,"16,866",ASHLAND,"2,205","Walker, Scott",Challenger,"3,664","Barrett, Thomas M.",Challenger,I,28,"Langer, Jim",Challenger,52,"1,459",D,.47,37.57,62.43,,,"James, James (Common Sense) 23; Scattered Write-Ins (Libertarian) 23; Scattered Write-Ins (Write-in) 6"
Governor,Wisconsin,20101102,"44,963",BARRON,"8,486","Walker, Scott",Challenger,"6,746","Barrett, Thomas M.",Challenger,I,128,"Langer, Jim",Challenger,160,"1,740",R,.82,55.71,44.29,,,"James, James (Common Sense) 82; Scattered Write-Ins (Libertarian) 69; Scattered Write-Ins (Write-in) 8; Messicci, Patricia (Write-in) 1"
Governor,Wisconsin,20101102,"15,013",BAYFIELD,"2,961","Walker, Scott",Challenger,"4,185","Barrett, Thomas M.",Challenger,I,51,"Langer, Jim",Challenger,45,"1,224",D,.70,41.44,58.56,,,"James, James (Common Sense) 23; Scattered Write-Ins (Libertarian) 20; Scattered Write-Ins (Write-in) 2"
Governor,Wisconsin,20101102,"226,778",BROWN,"49,567","Walker, Scott",Challenger,"37,549","Barrett, Thomas M.",Challenger,I,510,"Langer, Jim",Challenger,764,"12,018",R,.58,56.90,43.10,,,"James, James (Common Sense) 357; Scattered Write-Ins (Libertarian) 310; Scattered Write-Ins (Write-in) 97"
Governor,Wisconsin,20101102,"13,804",BUFFALO,"2,610","Walker, Scott",Challenger,"2,174","Barrett, Thomas M.",Challenger,I,45,"Langer, Jim",Challenger,50,436,R,.92,54.56,45.44,,,"James, James (Common Sense) 28; Scattered Write-Ins (Libertarian) 21; Scattered Write-Ins (Write-in) 1"
Governor,Wisconsin,20101102,"15,674",BURNETT,"3,479","Walker, Scott",Challenger,"2,555","Barrett, Thomas M.",Challenger,I,40,"Langer, Jim",Challenger,45,924,R,.65,57.66,42.34,,,"James, James (Common Sense) 27; Scattered Write-Ins (Libertarian) 16; Scattered Write-Ins (Write-in) 2"
Governor,Wisconsin,20101102,"40,631",CALUMET,"11,152","Walker, Scott",Challenger,"7,065","Barrett, Thomas M.",Challenger,I,134,"Langer, Jim",Challenger,154,"4,087",R,.72,61.22,38.78,,,"James, James (Common Sense) 93; Scattered Write-Ins (Libertarian) 38; Scattered Write-Ins (Write-in) 23"
Governor,Wisconsin,20101102,"55,195",CHIPPEWA,"11,901","Walker, Scott",Challenger,"8,753","Barrett, Thomas M.",Challenger,I,249,"Langer, Jim",Challenger,255,"3,148",R,1.18,57.62,42.38,,,"James, James (Common Sense) 147; Scattered Write-Ins (Libertarian) 93; Scattered Write-Ins (Write-in) 14; Trivedi, Hari (Write-in) 1"
Governor,Wisconsin,20101102,"33,557",CLARK,"6,368","Walker, Scott",Challenger,"3,844","Barrett, Thomas M.",Challenger,I,140,"Langer, Jim",Challenger,153,"2,524",R,1.33,62.36,37.64,,,"James, James (Common Sense) 96; Scattered Write-Ins (Libertarian) 50; Scattered Write-Ins (Write-in) 7"
Governor,Wisconsin,20101102,"52,468",COLUMBIA,"11,059","Walker, Scott",Challenger,"10,014","Barrett, Thomas M.",Challenger,I,99,"Langer, Jim",Challenger,213,"1,045",R,.46,52.48,47.52,,,"James, James (Common Sense) 138; Scattered Write-Ins (Libertarian) 63; Scattered Write-Ins (Write-in) 12"
Governor,Wisconsin,20101102,"17,243",CRAWFORD,"2,792","Walker, Scott",Challenger,"3,062","Barrett, Thomas M.",Challenger,I,42,"Langer, Jim",Challenger,65,270,D,.70,47.69,52.31,,,"James, James (Common Sense) 43; Scattered Write-Ins (Libertarian) 20; Scattered Write-Ins (Write-in) 2"
Governor,Wisconsin,20101102,"426,526",DANE,"68,238","Walker, Scott",Challenger,"149,699","Barrett, Thomas M.",Challenger,I,653,"Langer, Jim",Challenger,"1,683","81,461",D,.30,31.31,68.69,,,"James, James (Common Sense) 857; Scattered Write-Ins (Libertarian) 651; Scattered Write-Ins (Write-in) 174; Trivedi, Hari (Write-in) 1"
