SENATE 2018 IN WISCONSIN
,
Office,State,RaceDate,CensusPop,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
Senate,Wisconsin,20161108,"166,426",KENOSHA,"37,540","Johnson, Ron",Incumbent,"35,670","Feingold, Russell D.",Challenger,L,"2,621","Anderson, Phillip N.",Challenger,69,"1,870",R,3.45,51.28,48.72,,,"Scattered Write-Ins (Write-in) 69; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"20,574",KEWAUNEE,"6,678","Johnson, Ron",Incumbent,"3,697","Feingold, Russell D.",Challenger,L,388,"Anderson, Phillip N.",Challenger,N/A,"2,981",R,3.60,64.37,35.63,,,"Scattered Write-Ins (Write-in) 0; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"114,638",LA CROSSE,"27,694","Johnson, Ron",Incumbent,"32,903","Feingold, Russell D.",Challenger,L,"2,100","Anderson, Phillip N.",Challenger,N/A,"5,209",D,3.35,45.70,54.30,,,"Scattered Write-Ins (Write-in) 0; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"16,836",LAFAYETTE,"3,659","Johnson, Ron",Incumbent,"3,757","Feingold, Russell D.",Challenger,L,178,"Anderson, Phillip N.",Challenger,N/A,98,D,2.34,49.34,50.66,,,"Scattered Write-Ins (Write-in) 0; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"19,977",LANGLADE,"6,007","Johnson, Ron",Incumbent,"3,465","Feingold, Russell D.",Challenger,L,415,"Anderson, Phillip N.",Challenger,2,"2,542",R,4.20,63.42,36.58,,,"Scattered Write-Ins (Write-in) 2; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"28,743",LINCOLN,"8,031","Johnson, Ron",Incumbent,"5,785","Feingold, Russell D.",Challenger,L,743,"Anderson, Phillip N.",Challenger,5,"2,246",R,5.10,58.13,41.87,,,"Scattered Write-Ins (Write-in) 5; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"81,442",MANITOWOC,"23,769","Johnson, Ron",Incumbent,"14,299","Feingold, Russell D.",Challenger,L,"1,785","Anderson, Phillip N.",Challenger,28,"9,470",R,4.48,62.44,37.56,,,"Scattered Write-Ins (Write-in) 28; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"134,063",MARATHON,"38,570","Johnson, Ron",Incumbent,"27,812","Feingold, Russell D.",Challenger,L,"2,518","Anderson, Phillip N.",Challenger,37,"10,758",R,3.65,58.10,41.90,,,"Scattered Write-Ins (Write-in) 37; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"41,749",MARINETTE,"12,597","Johnson, Ron",Incumbent,"6,502","Feingold, Russell D.",Challenger,L,773,"Anderson, Phillip N.",Challenger,N/A,"6,095",R,3.89,65.96,34.04,,,"Scattered Write-Ins (Write-in) 0; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"15,404",MARQUETTE,"4,357","Johnson, Ron",Incumbent,"3,190","Feingold, Russell D.",Challenger,L,253,"Anderson, Phillip N.",Challenger,4,"1,167",R,3.24,57.73,42.27,,,"Scattered Write-Ins (Write-in) 4; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"4,232",MENOMINEE,303,"Johnson, Ron",Incumbent,844,"Feingold, Russell D.",Challenger,L,84,"Anderson, Phillip N.",Challenger,N/A,541,D,6.82,26.42,73.58,,,"Scattered Write-Ins (Write-in) 0; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"947,735",MILWAUKEE,"147,922","Johnson, Ron",Incumbent,"276,556","Feingold, Russell D.",Challenger,L,"9,879","Anderson, Phillip N.",Challenger,357,"128,634",D,2.27,34.85,65.15,,,"Scattered Write-Ins (Write-in) 356; Schiess, John (Write-in) 1"
Senate,Wisconsin,20161108,"44,673",MONROE,"10,797","Johnson, Ron",Incumbent,"7,673","Feingold, Russell D.",Challenger,L,944,"Anderson, Phillip N.",Challenger,12,"3,124",R,4.86,58.46,41.54,,,"Scattered Write-Ins (Write-in) 12; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"37,660",OCONTO,"13,004","Johnson, Ron",Incumbent,"6,061","Feingold, Russell D.",Challenger,L,745,"Anderson, Phillip N.",Challenger,N/A,"6,943",R,3.76,68.21,31.79,,,"Scattered Write-Ins (Write-in) 0; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"35,998",ONEIDA,"12,047","Johnson, Ron",Incumbent,"8,293","Feingold, Russell D.",Challenger,L,926,"Anderson, Phillip N.",Challenger,7,"3,754",R,4.35,59.23,40.77,,,"Scattered Write-Ins (Write-in) 5; Schiess, John (Write-in) 2"
Senate,Wisconsin,20161108,"176,695",OUTAGAMIE,"53,252","Johnson, Ron",Incumbent,"37,067","Feingold, Russell D.",Challenger,L,"3,448","Anderson, Phillip N.",Challenger,1,"16,185",R,3.68,58.96,41.04,,,"Scattered Write-Ins (Write-in) 0; Schiess, John (Write-in) 1"
Senate,Wisconsin,20161108,"86,395",OZAUKEE,"35,456","Johnson, Ron",Incumbent,"18,159","Feingold, Russell D.",Challenger,L,"1,031","Anderson, Phillip N.",Challenger,31,"17,297",R,1.89,66.13,33.87,,,"Scattered Write-Ins (Write-in) 31; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"7,469",PEPIN,"2,097","Johnson, Ron",Incumbent,"1,491","Feingold, Russell D.",Challenger,L,111,"Anderson, Phillip N.",Challenger,N/A,606,R,3.00,58.44,41.56,,,"Scattered Write-Ins (Write-in) 0; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"41,019",PIERCE,"11,418","Johnson, Ron",Incumbent,"8,646","Feingold, Russell D.",Challenger,L,806,"Anderson, Phillip N.",Challenger,9,"2,772",R,3.86,56.91,43.09,,,"Scattered Write-Ins (Write-in) 9; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"44,205",POLK,"13,535","Johnson, Ron",Incumbent,"8,094","Feingold, Russell D.",Challenger,L,747,"Anderson, Phillip N.",Challenger,3,"5,441",R,3.34,62.58,37.42,,,"Scattered Write-Ins (Write-in) 3; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"70,019",PORTAGE,"17,547","Johnson, Ron",Incumbent,"18,985","Feingold, Russell D.",Challenger,L,"1,397","Anderson, Phillip N.",Challenger,23,"1,438",D,3.68,48.03,51.97,,,"Scattered Write-Ins (Write-in) 23; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"14,159",PRICE,"4,282","Johnson, Ron",Incumbent,"2,955","Feingold, Russell D.",Challenger,L,314,"Anderson, Phillip N.",Challenger,N/A,"1,327",R,4.16,59.17,40.83,,,"Scattered Write-Ins (Write-in) 0; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"195,408",RACINE,"49,682","Johnson, Ron",Incumbent,"41,606","Feingold, Russell D.",Challenger,L,"2,485","Anderson, Phillip N.",Challenger,N/A,"8,076",R,2.65,54.42,45.58,,,"Scattered Write-Ins (Write-in) 0; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"18,021",RICHLAND,"3,837","Johnson, Ron",Incumbent,"3,905","Feingold, Russell D.",Challenger,L,236,"Anderson, Phillip N.",Challenger,3,68,D,2.96,49.56,50.44,,,"Scattered Write-Ins (Write-in) 3; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"160,331",ROCK,"30,487","Johnson, Ron",Incumbent,"42,437","Feingold, Russell D.",Challenger,L,"2,388","Anderson, Phillip N.",Challenger,41,"11,950",D,3.17,41.81,58.19,,,"Scattered Write-Ins (Write-in) 41; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"14,755",RUSK,"4,229","Johnson, Ron",Incumbent,"2,443","Feingold, Russell D.",Challenger,L,320,"Anderson, Phillip N.",Challenger,1,"1,786",R,4.58,63.38,36.62,,,"Scattered Write-Ins (Write-in) 1; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"61,976",SAUK,"14,127","Johnson, Ron",Incumbent,"16,323","Feingold, Russell D.",Challenger,L,937,"Anderson, Phillip N.",Challenger,N/A,"2,196",D,2.99,46.39,53.61,,,"Scattered Write-Ins (Write-in) 0; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"16,557",SAWYER,"5,154","Johnson, Ron",Incumbent,"3,507","Feingold, Russell D.",Challenger,L,264,"Anderson, Phillip N.",Challenger,5,"1,647",R,2.96,59.51,40.49,,,"Scattered Write-Ins (Write-in) 5; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"41,949",SHAWANO,"12,794","Johnson, Ron",Incumbent,"6,114","Feingold, Russell D.",Challenger,L,758,"Anderson, Phillip N.",Challenger,N/A,"6,680",R,3.85,67.66,32.34,,,"Scattered Write-Ins (Write-in) 0; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"115,507",SHEBOYGAN,"35,146","Johnson, Ron",Incumbent,"22,441","Feingold, Russell D.",Challenger,L,"1,884","Anderson, Phillip N.",Challenger,50,"12,705",R,3.17,61.03,38.97,,,"Scattered Write-Ins (Write-in) 50; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"84,345",ST. CROIX,"27,406","Johnson, Ron",Incumbent,"17,713","Feingold, Russell D.",Challenger,L,"1,563","Anderson, Phillip N.",Challenger,18,"9,693",R,3.35,60.74,39.26,,,"Scattered Write-Ins (Write-in) 17; Schiess, John (Write-in) 1"
Senate,Wisconsin,20161108,"20,689",TAYLOR,"6,177","Johnson, Ron",Incumbent,"2,828","Feingold, Russell D.",Challenger,L,384,"Anderson, Phillip N.",Challenger,1,"3,349",R,4.09,68.60,31.40,,,"Scattered Write-Ins (Write-in) 1; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"28,816",TREMPEALEAU,"7,081","Johnson, Ron",Incumbent,"5,963","Feingold, Russell D.",Challenger,L,500,"Anderson, Phillip N.",Challenger,6,"1,118",R,3.69,54.29,45.71,,,"Scattered Write-Ins (Write-in) 6; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"29,773",VERNON,"6,712","Johnson, Ron",Incumbent,"6,887","Feingold, Russell D.",Challenger,L,522,"Anderson, Phillip N.",Challenger,N/A,175,D,3.70,49.36,50.64,,,"Scattered Write-Ins (Write-in) 0; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"21,430",VILAS,"8,247","Johnson, Ron",Incumbent,"4,820","Feingold, Russell D.",Challenger,L,420,"Anderson, Phillip N.",Challenger,5,"3,427",R,3.11,63.11,36.89,,,"Scattered Write-Ins (Write-in) 5; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"102,228",WALWORTH,"30,786","Johnson, Ron",Incumbent,"18,358","Feingold, Russell D.",Challenger,L,"1,672","Anderson, Phillip N.",Challenger,39,"12,428",R,3.29,62.64,37.36,,,"Scattered Write-Ins (Write-in) 39; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"15,911",WASHBURN,"5,250","Johnson, Ron",Incumbent,"3,508","Feingold, Russell D.",Challenger,L,263,"Anderson, Phillip N.",Challenger,3,"1,742",R,2.91,59.95,40.05,,,"Scattered Write-Ins (Write-in) 3; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"131,887",WASHINGTON,"55,961","Johnson, Ron",Incumbent,"19,831","Feingold, Russell D.",Challenger,L,"1,619","Anderson, Phillip N.",Challenger,50,"36,130",R,2.09,73.83,26.17,,,"Scattered Write-Ins (Write-in) 50; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"389,891",WAUKESHA,"161,351","Johnson, Ron",Incumbent,"71,779","Feingold, Russell D.",Challenger,L,"4,423","Anderson, Phillip N.",Challenger,98,"89,572",R,1.86,69.21,30.79,,,"Scattered Write-Ins (Write-in) 98; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"52,410",WAUPACA,"16,208","Johnson, Ron",Incumbent,"8,514","Feingold, Russell D.",Challenger,L,995,"Anderson, Phillip N.",Challenger,10,"7,694",R,3.87,65.56,34.44,,,"Scattered Write-Ins (Write-in) 9; Schiess, John (Write-in) 1"
Senate,Wisconsin,20161108,"24,496",WAUSHARA,"7,579","Johnson, Ron",Incumbent,"3,834","Feingold, Russell D.",Challenger,L,491,"Anderson, Phillip N.",Challenger,N/A,"3,745",R,4.12,66.41,33.59,,,"Scattered Write-Ins (Write-in) 0; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"166,994",WINNEBAGO,"46,843","Johnson, Ron",Incumbent,"36,077","Feingold, Russell D.",Challenger,L,"3,288","Anderson, Phillip N.",Challenger,78,"10,766",R,3.81,56.49,43.51,,,"Scattered Write-Ins (Write-in) 78; Schiess, John (Write-in) 0"
Senate,Wisconsin,20161108,"74,749",WOOD,"20,925","Johnson, Ron",Incumbent,"15,175","Feingold, Russell D.",Challenger,L,"1,542","Anderson, Phillip N.",Challenger,1,"5,750",R,4.10,57.96,42.04,,,"Scattered Write-Ins (Write-in) 1; Schiess, John (Write-in) 0"
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepDemPluralityVotesAll,RepDemPluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
"5,686,986",Wisconsin,"2,948,741","1,479,471","1,380,335","87,531","1,404","99,136",R,"99,136",R,50.17,46.81,2.97,.05,51.73,48.27
,
,
,
SENATE 2014 IN WISCONSIN
,
Office,State,RaceDate,CensusPop,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepDemPluralityVotesAll,RepDemPluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
,Wisconsin,,N/A,N/A,N/A,N/A,0,N/A,0,N,.00,.00,.00,.00,.00,.00
,
,
,
SENATE 2012 IN WISCONSIN
,
Office,State,RaceDate,CensusPop,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
Senate,Wisconsin,20121106,"20,875",ADAMS,"4,404","Thompson, Tommy G.",Challenger,"5,161","Baldwin, Tammy",Challenger,I,183,"Kexel, Joseph",Challenger,62,757,D,1.87,46.04,53.96,,,"Allen, Nimrod III (Independent) 52; Scattered Write-Ins (Write-in) 10"
Senate,Wisconsin,20121106,"16,157",ASHLAND,"2,912","Thompson, Tommy G.",Challenger,"5,306","Baldwin, Tammy",Challenger,I,95,"Kexel, Joseph",Challenger,75,"2,394",D,1.13,35.43,64.57,,,"Allen, Nimrod III (Independent) 64; Scattered Write-Ins (Write-in) 11"
Senate,Wisconsin,20121106,"45,870",BARRON,"10,805","Thompson, Tommy G.",Challenger,"10,644","Baldwin, Tammy",Challenger,I,508,"Kexel, Joseph",Challenger,328,161,R,2.28,50.38,49.62,,,"Allen, Nimrod III (Independent) 181; Scattered Write-Ins (Write-in) 147"
Senate,Wisconsin,20121106,"15,014",BAYFIELD,"3,476","Thompson, Tommy G.",Challenger,"6,017","Baldwin, Tammy",Challenger,I,85,"Kexel, Joseph",Challenger,52,"2,541",D,.88,36.62,63.38,,,"Allen, Nimrod III (Independent) 52; Scattered Write-Ins (Write-in) 0"
Senate,Wisconsin,20121106,"248,007",BROWN,"61,838","Thompson, Tommy G.",Challenger,"60,409","Baldwin, Tammy",Challenger,I,"2,709","Kexel, Joseph",Challenger,"1,020","1,429",R,2.15,50.58,49.42,,,"Allen, Nimrod III (Independent) 843; Scattered Write-Ins (Write-in) 177"
Senate,Wisconsin,20121106,"13,587",BUFFALO,"3,284","Thompson, Tommy G.",Challenger,"3,366","Baldwin, Tammy",Challenger,I,170,"Kexel, Joseph",Challenger,57,82,D,2.47,49.38,50.62,,,"Allen, Nimrod III (Independent) 52; Scattered Write-Ins (Write-in) 5"
Senate,Wisconsin,20121106,"15,457",BURNETT,"4,288","Thompson, Tommy G.",Challenger,"3,996","Baldwin, Tammy",Challenger,I,117,"Kexel, Joseph",Challenger,37,292,R,1.39,51.76,48.24,,,"Allen, Nimrod III (Independent) 36; Scattered Write-Ins (Write-in) 1"
Senate,Wisconsin,20121106,"48,971",CALUMET,"14,053","Thompson, Tommy G.",Challenger,"10,989","Baldwin, Tammy",Challenger,I,748,"Kexel, Joseph",Challenger,182,"3,064",R,2.88,56.12,43.88,,,"Allen, Nimrod III (Independent) 154; Scattered Write-Ins (Write-in) 28"
Senate,Wisconsin,20121106,"62,415",CHIPPEWA,"14,677","Thompson, Tommy G.",Challenger,"14,774","Baldwin, Tammy",Challenger,I,803,"Kexel, Joseph",Challenger,246,97,D,2.63,49.84,50.16,,,"Allen, Nimrod III (Independent) 227; Scattered Write-Ins (Write-in) 19"
Senate,Wisconsin,20121106,"34,690",CLARK,"6,875","Thompson, Tommy G.",Challenger,"6,159","Baldwin, Tammy",Challenger,I,354,"Kexel, Joseph",Challenger,159,716,R,2.61,52.75,47.25,,,"Allen, Nimrod III (Independent) 142; Scattered Write-Ins (Write-in) 17"
Senate,Wisconsin,20121106,"56,833",COLUMBIA,"13,413","Thompson, Tommy G.",Challenger,"16,028","Baldwin, Tammy",Challenger,I,641,"Kexel, Joseph",Challenger,121,"2,615",D,2.12,45.56,54.44,,,"Allen, Nimrod III (Independent) 100; Scattered Write-Ins (Write-in) 21"
Senate,Wisconsin,20121106,"16,644",CRAWFORD,"3,117","Thompson, Tommy G.",Challenger,"4,321","Baldwin, Tammy",Challenger,I,158,"Kexel, Joseph",Challenger,39,"1,204",D,2.07,41.91,58.09,,,"Allen, Nimrod III (Independent) 35; Scattered Write-Ins (Write-in) 4"
Senate,Wisconsin,20121106,"488,073",DANE,"88,395","Thompson, Tommy G.",Challenger,"206,917","Baldwin, Tammy",Challenger,I,"3,823","Kexel, Joseph",Challenger,"1,452","118,522",D,1.27,29.93,70.07,,,"Allen, Nimrod III (Independent) 1,258; Scattered Write-Ins (Write-in) 194"
Senate,Wisconsin,20121106,"88,759",DODGE,"24,646","Thompson, Tommy G.",Challenger,"17,867","Baldwin, Tammy",Challenger,I,"1,124","Kexel, Joseph",Challenger,262,"6,779",R,2.56,57.97,42.03,,,"Allen, Nimrod III (Independent) 201; Scattered Write-Ins (Write-in) 61"
Senate,Wisconsin,20121106,"27,785",DOOR,"7,996","Thompson, Tommy G.",Challenger,"8,966","Baldwin, Tammy",Challenger,I,379,"Kexel, Joseph",Challenger,91,970,D,2.17,47.14,52.86,,,"Allen, Nimrod III (Independent) 72; Scattered Write-Ins (Write-in) 19"
Senate,Wisconsin,20121106,"44,159",DOUGLAS,"7,478","Thompson, Tommy G.",Challenger,"14,599","Baldwin, Tammy",Challenger,I,220,"Kexel, Joseph",Challenger,167,"7,121",D,.98,33.87,66.13,,,"Allen, Nimrod III (Independent) 159; Scattered Write-Ins (Write-in) 8"
Senate,Wisconsin,20121106,"43,857",DUNN,"10,038","Thompson, Tommy G.",Challenger,"10,671","Baldwin, Tammy",Challenger,I,568,"Kexel, Joseph",Challenger,232,633,D,2.64,48.47,51.53,,,"Allen, Nimrod III (Independent) 205; Scattered Write-Ins (Write-in) 27"
Senate,Wisconsin,20121106,"98,736",EAU CLAIRE,"23,036","Thompson, Tommy G.",Challenger,"29,057","Baldwin, Tammy",Challenger,I,"1,291","Kexel, Joseph",Challenger,449,"6,021",D,2.40,44.22,55.78,,,"Allen, Nimrod III (Independent) 361; Scattered Write-Ins (Write-in) 88"
Senate,Wisconsin,20121106,"4,423",FLORENCE,"1,586","Thompson, Tommy G.",Challenger,908,"Baldwin, Tammy",Challenger,I,42,"Kexel, Joseph",Challenger,14,678,R,1.65,63.59,36.41,,,"Allen, Nimrod III (Independent) 12; Scattered Write-Ins (Write-in) 2"
Senate,Wisconsin,20121106,"101,633",FOND DU LAC,"29,539","Thompson, Tommy G.",Challenger,"21,273","Baldwin, Tammy",Challenger,I,"1,114","Kexel, Joseph",Challenger,368,"8,266",R,2.13,58.13,41.87,,,"Allen, Nimrod III (Independent) 321; Scattered Write-Ins (Write-in) 47"
Senate,Wisconsin,20121106,"9,304",FOREST,"2,028","Thompson, Tommy G.",Challenger,"2,288","Baldwin, Tammy",Challenger,I,104,"Kexel, Joseph",Challenger,35,260,D,2.33,46.99,53.01,,,"Allen, Nimrod III (Independent) 33; Scattered Write-Ins (Write-in) 2"
Senate,Wisconsin,20121106,"51,208",GRANT,"10,902","Thompson, Tommy G.",Challenger,"12,027","Baldwin, Tammy",Challenger,I,520,"Kexel, Joseph",Challenger,179,"1,125",D,2.20,47.55,52.45,,,"Allen, Nimrod III (Independent) 166; Scattered Write-Ins (Write-in) 13"
Senate,Wisconsin,20121106,"36,842",GREEN,"7,954","Thompson, Tommy G.",Challenger,"10,721","Baldwin, Tammy",Challenger,I,385,"Kexel, Joseph",Challenger,93,"2,767",D,2.01,42.59,57.41,,,"Allen, Nimrod III (Independent) 71; Scattered Write-Ins (Write-in) 22"
Senate,Wisconsin,20121106,"19,051",GREEN LAKE,"5,600","Thompson, Tommy G.",Challenger,"3,637","Baldwin, Tammy",Challenger,I,217,"Kexel, Joseph",Challenger,76,"1,963",R,2.28,60.63,39.37,,,"Allen, Nimrod III (Independent) 73; Scattered Write-Ins (Write-in) 3"
Senate,Wisconsin,20121106,"23,687",IOWA,"4,631","Thompson, Tommy G.",Challenger,"7,454","Baldwin, Tammy",Challenger,I,229,"Kexel, Joseph",Challenger,68,"2,823",D,1.85,38.32,61.68,,,"Allen, Nimrod III (Independent) 60; Scattered Write-Ins (Write-in) 8"
Senate,Wisconsin,20121106,"5,916",IRON,"1,785","Thompson, Tommy G.",Challenger,"1,656","Baldwin, Tammy",Challenger,I,24,"Kexel, Joseph",Challenger,13,129,R,.69,51.87,48.13,,,"Allen, Nimrod III (Independent) 13; Scattered Write-Ins (Write-in) 0"
Senate,Wisconsin,20121106,"20,449",JACKSON,"3,894","Thompson, Tommy G.",Challenger,"4,979","Baldwin, Tammy",Challenger,I,214,"Kexel, Joseph",Challenger,69,"1,085",D,2.34,43.89,56.11,,,"Allen, Nimrod III (Independent) 62; Scattered Write-Ins (Write-in) 7"
Senate,Wisconsin,20121106,"83,686",JEFFERSON,"23,393","Thompson, Tommy G.",Challenger,"19,081","Baldwin, Tammy",Challenger,I,810,"Kexel, Joseph",Challenger,230,"4,312",R,1.86,55.08,44.92,,,"Allen, Nimrod III (Independent) 176; Scattered Write-Ins (Write-in) 54"
Senate,Wisconsin,20121106,"26,664",JUNEAU,"5,805","Thompson, Tommy G.",Challenger,"5,474","Baldwin, Tammy",Challenger,I,255,"Kexel, Joseph",Challenger,75,331,R,2.20,51.47,48.53,,,"Allen, Nimrod III (Independent) 59; Scattered Write-Ins (Write-in) 16"
Senate,Wisconsin,20121106,"166,426",KENOSHA,"33,273","Thompson, Tommy G.",Challenger,"42,825","Baldwin, Tammy",Challenger,I,"2,583","Kexel, Joseph",Challenger,430,"9,552",D,3.27,43.72,56.28,,,"Allen, Nimrod III (Independent) 325; Scattered Write-Ins (Write-in) 105"
Senate,Wisconsin,20121106,"20,574",KEWAUNEE,"5,419","Thompson, Tommy G.",Challenger,"5,149","Baldwin, Tammy",Challenger,I,257,"Kexel, Joseph",Challenger,93,270,R,2.35,51.28,48.72,,,"Allen, Nimrod III (Independent) 82; Scattered Write-Ins (Write-in) 11"
Senate,Wisconsin,20121106,"114,638",LA CROSSE,"26,271","Thompson, Tommy G.",Challenger,"34,203","Baldwin, Tammy",Challenger,I,"1,425","Kexel, Joseph",Challenger,452,"7,932",D,2.29,43.44,56.56,,,"Allen, Nimrod III (Independent) 402; Scattered Write-Ins (Write-in) 50"
Senate,Wisconsin,20121106,"16,836",LAFAYETTE,"3,549","Thompson, Tommy G.",Challenger,"4,110","Baldwin, Tammy",Challenger,I,127,"Kexel, Joseph",Challenger,38,561,D,1.62,46.34,53.66,,,"Allen, Nimrod III (Independent) 35; Scattered Write-Ins (Write-in) 3"
Senate,Wisconsin,20121106,"19,977",LANGLADE,"5,255","Thompson, Tommy G.",Challenger,"4,580","Baldwin, Tammy",Challenger,I,256,"Kexel, Joseph",Challenger,84,675,R,2.52,53.43,46.57,,,"Allen, Nimrod III (Independent) 73; Scattered Write-Ins (Write-in) 11"
Senate,Wisconsin,20121106,"28,743",LINCOLN,"6,911","Thompson, Tommy G.",Challenger,"7,379","Baldwin, Tammy",Challenger,I,439,"Kexel, Joseph",Challenger,206,468,D,2.94,48.36,51.64,,,"Allen, Nimrod III (Independent) 188; Scattered Write-Ins (Write-in) 18"
Senate,Wisconsin,20121106,"81,442",MANITOWOC,"20,646","Thompson, Tommy G.",Challenger,"19,616","Baldwin, Tammy",Challenger,I,"1,178","Kexel, Joseph",Challenger,422,"1,030",R,2.81,51.28,48.72,,,"Allen, Nimrod III (Independent) 371; Scattered Write-Ins (Write-in) 51"
Senate,Wisconsin,20121106,"134,063",MARATHON,"34,688","Thompson, Tommy G.",Challenger,"31,751","Baldwin, Tammy",Challenger,I,"1,675","Kexel, Joseph",Challenger,673,"2,937",R,2.44,52.21,47.79,,,"Allen, Nimrod III (Independent) 574; Scattered Write-Ins (Write-in) 99"
Senate,Wisconsin,20121106,"41,749",MARINETTE,"9,989","Thompson, Tommy G.",Challenger,"9,685","Baldwin, Tammy",Challenger,I,439,"Kexel, Joseph",Challenger,150,304,R,2.17,50.77,49.23,,,"Allen, Nimrod III (Independent) 140; Scattered Write-Ins (Write-in) 10"
Senate,Wisconsin,20121106,"15,404",MARQUETTE,"4,032","Thompson, Tommy G.",Challenger,"3,744","Baldwin, Tammy",Challenger,I,181,"Kexel, Joseph",Challenger,48,288,R,2.26,51.85,48.15,,,"Allen, Nimrod III (Independent) 35; Scattered Write-Ins (Write-in) 13"
Senate,Wisconsin,20121106,"4,232",MENOMINEE,213,"Thompson, Tommy G.",Challenger,"1,015","Baldwin, Tammy",Challenger,I,35,"Kexel, Joseph",Challenger,10,802,D,2.75,17.35,82.65,,,"Allen, Nimrod III (Independent) 8; Scattered Write-Ins (Write-in) 2"
Senate,Wisconsin,20121106,"947,735",MILWAUKEE,"155,410","Thompson, Tommy G.",Challenger,"312,618","Baldwin, Tammy",Challenger,I,"7,181","Kexel, Joseph",Challenger,"2,675","157,208",D,1.50,33.21,66.79,,,"Allen, Nimrod III (Independent) 2,022; Scattered Write-Ins (Write-in) 653"
Senate,Wisconsin,20121106,"44,673",MONROE,"9,899","Thompson, Tommy G.",Challenger,"8,629","Baldwin, Tammy",Challenger,I,457,"Kexel, Joseph",Challenger,172,"1,270",R,2.39,53.43,46.57,,,"Allen, Nimrod III (Independent) 156; Scattered Write-Ins (Write-in) 16"
